61,20,12/09/2016,NOTAS DE CREDITO,78509250-3,AGRICOLA LOS ZORRILLOS LTDA,AGRICOLA,FUNDO LOS ZORRILLOS TONLEMU,CUREPTO,CUREPTO,      ,104596,19873.24,124469.24,00PIA002,2,LTS,LI-700  (1 LT),7998,15996,0000281,COBRANZA DE OFICINA
61,20,12/09/2016,NOTAS DE CREDITO,78509250-3,AGRICOLA LOS ZORRILLOS LTDA,AGRICOLA,FUNDO LOS ZORRILLOS TONLEMU,CUREPTO,CUREPTO,      ,104596,19873.24,124469.24,00PF0025,2,KGS,STREPTO PLUS (1 KG),44300,88600,0000281,COBRANZA DE OFICINA
