33,483,25/08/2016,FACTURAS CREDITO 180 DIAS,78030080-9,SOC. AGRICOLA MILLAHUE LTDA.,AGRICOLA,AVDA. DEL VALLE SUE Nº 662 OF. 100,HUECHURABA,SANTIAGO,      ,7424799.75,1410711.95,8835511.7,00PF0234,250,KGS,CONSUL 65 WP (15 KG),10857.58,2714395,       ,COBRANZA DE OFICINA
33,483,25/08/2016,FACTURAS CREDITO 180 DIAS,78030080-9,SOC. AGRICOLA MILLAHUE LTDA.,AGRICOLA,AVDA. DEL VALLE SUE Nº 662 OF. 100,HUECHURABA,SANTIAGO,      ,7424799.75,1410711.95,8835511.7,00PF0110,1525,KGS,MANCOZEB 800 WP (25 KGS),3088.79,4710404.75,       ,COBRANZA DE OFICINA
