33,96,03/08/2016,,76031602-4,SAN CLEMENTE FOODS S.A,ELAB.EXP.Y VTA.JUGOS FRUT,AV.LOS CONQUISTADORES 1700 PISO 27,.,PROVIDENCIA,      ,1215720,230986.8,1446706.8,00FFA006,50,SAC,UREA GRANULADA (50 KG),12600,630000
33,96,03/08/2016,,76031602-4,SAN CLEMENTE FOODS S.A,ELAB.EXP.Y VTA.JUGOS FRUT,AV.LOS CONQUISTADORES 1700 PISO 27,.,PROVIDENCIA,      ,1215720,230986.8,1446706.8,00PFO009,20,BDN,ACIDO FOSFORICO (BIDON 35 KILOS),29286,585720
