33,432,23/08/2016,FACTURAS CREDITO 180 DIAS,78030080-9,SOC. AGRICOLA MILLAHUE LTDA.,AGRICOLA,AVDA. DEL VALLE SUE Nº 662 OF. 100,HUECHURABA,SANTIAGO,      ,554934.66,105437.59,660372.25,00PI0085,60,KGS,DIAZINON 40 WP (20 KGS),8808.49,528509.4,       ,COBRANZA DE OFICINA
33,432,23/08/2016,FACTURAS CREDITO 180 DIAS,78030080-9,SOC. AGRICOLA MILLAHUE LTDA.,AGRICOLA,AVDA. DEL VALLE SUE Nº 662 OF. 100,HUECHURABA,SANTIAGO,      ,554934.66,105437.59,660372.25,00PI0171,3,KGS,DIAZINON 40 WP  (1 KG),8808.42,26425.26,       ,COBRANZA DE OFICINA
